item_chest_leather_description,A tunic made from animal hide.,用獸皮製成的外衣。
item_legs_leather,Leather pants,皮褲
item_legs_leather_description,They squeak a little when you walk.,行走時會吱吱作響。
item_chest_rags,Rag tunic,破布衣
item_chest_rags_description,Better than nothing.,有穿總比沒穿好。
item_legs_rags,Rag pants,破布褲
item_legs_rags_description,A simple remedy for nudity.,避免全裸的簡易解法。
item_chest_trollleather,Troll leather tunic,巨魔皮衣
item_chest_trollleather_description,Trolls are hard to skin but their leather is tough and warm.,巨魔的皮很難剝，但他們的皮強韌又保暖。
item_legs_trollleather,Troll leather pants,巨魔皮褲
item_legs_trollleather_description,Leggings of tough troll hide.,用強韌的巨魔皮製成的褲子。
item_chest_bronze,Bronze plate cuirass,青銅胸甲
item_chest_bronze_description,A breastplate of hammered bronze.,用青銅鍛敲製成的胸甲。
item_legs_bronze,Bronze plate leggings,青銅護脛
item_legs_bronze_description,Bronze greaves to shield your legs.,保護雙腿的青銅護脛。
item_chest_iron,Iron scale mail,鐵鱗甲
item_chest_iron_description,"An iron scale mail, this will turn all but the strongest of blows.",鐵鱗甲幾乎能擋開所有強力的攻擊。
item_legs_iron,Iron greaves,鐵脛甲
item_legs_iron_description,Iron greaves to protect your legs.,保護雙腿的鐵脛甲。
item_chest_pcuirass,Padded cuirass,襯墊胸甲
item_chest_pcuirass_description,Finely wrought and strong enough to turn even the sharpest blades.,"作工精細、堅固耐用，連最鋒利的刀刃也
能擋開。"
item_legs_pgreaves,Padded greaves,襯墊脛甲
item_legs_pgreaves_description,Expertly crafted leg protection.,巧奪天工的腿部防具。
item_cape_deerhide,Deer hide cape,鹿皮披風
item_cape_deerhide_description,Rustic chic.,樸素別緻。
item_cape_trollhide,Troll hide cape,巨魔皮披風
item_cape_trollhide_description,Trollskin is tough and supple.,巨魔皮強韌又柔軟。
item_chest_wolf,Wolf armor chest,狼護胸
item_chest_wolf_description,"A wolfskin jerkin, warm and wild-looking. It protects against the cold.","狼皮夾克衫，保暖又野性十足。
能讓你抵禦寒冷。"
item_cape_linen,Linen cape,亞麻披風
item_cape_linen_description,A simple traveler's cape.,簡單的旅行者披風。
item_legs_wolf,Wolf armor legs,狼護腿
item_legs_wolf_description,Shaggy breeches of wolfskin.,毛茸茸的狼皮褲。
item_cape_wolf,Wolf fur cape,狼皮披風
item_cape_wolf_description,Wolves are natural survivors. This one was just unlucky. Now its pelt will warm you in the snow.,"狼是天生的強者。這一匹只是運氣不好。
現在牠的毛皮將在雪中為你取暖。"
item_cape_lox,Lox cape,蜥犛牛披風
item_cape_lox_description,"A pelt from one of the great beasts, thick and warm.",巨獸的毛皮，濃密又保暖。
item_helmet_drake,Drake helmet,亞龍盔
item_helmet_drake_description,An elaborate and finely-crafted helm.,匠心製作的精緻頭盔。
,,
,,
item_ancientseed,Ancient seed,古老種子
item_ancientseed_description,"Held against your ear, you hear tiny whisperings within...",貼近耳朵，會聽到裡面輕微的細語……
item_chain,Chain,鎖鏈
item_chain_description,A link of iron chain.,一節鐵鏈。
item_coal,Coal,黑炭
item_coal_description,A lump of coal.,一塊黑炭。
item_coin,Coin,錢幣
item_coin_description,A golden coin.,一枚金幣。
item_copper,Copper,銅錠
item_copper_description,A bar of pure copper ready to be worked.,可供加工的純銅錠。
item_copperore,Copper ore,銅礦石
item_bronze,Bronze,青銅錠
item_bronze_description,A strong alloy of copper and tin.,用銅和錫製成的堅固合金。
item_copperore_description,Unrefined copper. Needs to be refined in a smelter.,未精煉的銅。需要放進冶煉爐中精煉。
item_dandelion,Dandelion,蒲公英
item_dandelion_description,A dandelion.,一株蒲公英。
item_thistle,Thistle,薊花
item_thistle_description,Beautiful but prickly.,美麗但有刺。
item_elderbark,Ancient bark,古樹皮
item_elderbark_description,An ancient and sturdy material.,古老而堅固的材料。
item_entrails,Entrails,內臟
item_entrails_description,A slimy length of something's insides.,一段黏滑的某東西的內臟。
item_bloodbag,Bloodbag,血囊
item_bloodbag_description,The contents of a leech. Ick!,水蛭的內臟。噁！
item_feathers,Feathers,羽毛
item_feathers_description,A small pile of feathers.,一小堆羽毛。 
item_fircone,Fir cone,冷杉毬果
item_fircone_description,Plant it to grow a fir tree.,種下這個就能長出冷杉。
item_pinecone,Pine cone,松樹毬果
item_pinecone_description,Plant it to grow a pine tree.,種下這個就能長出松樹。
item_beechseeds,Beech seeds,山毛櫸種子
item_beechseeds_description,Plant them to grow a beech tree.,種下這個就能長出山毛櫸。
item_flint,Flint,燧石
item_flint_description,Can be shaped into sharp blades.,可以打磨成利刃。
item_greydwarfeye,Greydwarf eye,灰矮妖之眼
item_greydwarfeye_description,The milky eyeball of a Greydwarf.,灰矮妖的混濁眼珠。
item_guck,Guck,樹膿
item_guck_description,It smells like fermented fish.,聞起來像發酵過的魚。
item_leatherscraps,Leather scraps,皮碎料
item_leatherscraps_description,A small pile of leather scraps.,一小堆皮碎料。
item_hide,Hide,毛皮
item_hide_description,An animal hide.,動物的毛皮。
item_deerhide,Deer hide,鹿皮
item_deerhide_description,A cleaned hide from a deer.,清理乾淨的鹿皮。
item_wolfpelt,Wolf pelt,狼皮
item_wolfpelt_description,A pelt of shaggy fur.,毛茸茸的毛皮。
item_loxpelt,Lox pelt,蜥犛牛皮
item_loxpelt_description,"A heavy pelt of thick, musty fur.",有霉味的厚重毛皮。
item_iron,Iron,鐵錠
item_iron_description,A bar of pure iron ready to be worked.,可供加工的純鐵錠。
item_ironore,Iron ore,鐵礦石
item_ironore_description,Unrefined iron. Needs to be refined in a smelter.,未精煉的鐵。需要放進冶煉爐中精煉。
item_ironscrap,Scrap iron,鐵廢料
item_ironscrap_description,It's old and rusty but can be smelted and used again.,雖然老舊生鏽，但可以冶煉再利用。
item_ironnails,Iron nails,鐵釘
item_ironnails_description,Needed for advanced construction projects.,高級的建造項目會需要。
item_bronzenails,Bronze nails,青銅釘
item_bronzenails_description,Used in construction of ships and furniture.,用於造船和製作家具。
item_resin,Resin,樹脂
item_resin_description,Sticky tree resin that insulates well. If put to the flame it burns slow and steady.,隔熱良好的黏性樹脂。如果點燃，它會緩慢而穩定地燃燒。
item_sharpeningstone,Sharpening stone,磨刀石
item_sharpeningstone_description,A whetstone wheel ready to spin.,可供旋轉的磨刀石輪。
item_stone,Stone,石頭
item_stone_description,It's a rock.,一塊石頭。
item_surtlingcore,Surtling core,火精之核
item_surtlingcore_description,It throbs with inner heat.,脈動著內部的高溫。
item_tin,Tin,錫錠
item_tin_description,A bar of pure tin ready to be worked.,可供加工的純錫錠。
item_tinore,Tin ore,錫礦石
item_tinore_description,Unrefined tin. Needs to be refined in a smelter.,未精煉的錫。需要放進冶煉爐中精煉。
item_silver,Silver,銀錠
item_silver_description,A bar of pure silver ready to be worked.,可供加工的純銀錠。
item_silverore,Silver ore,銀礦石
item_silverore_description,Unrefined silver. Needs to be refined in a smelter.,未精煉的銀。需要放進冶煉爐中精煉。
item_crystal,Crystal,水晶
item_crystal_description,A shard of crystal from deep within the earth.,來自地底深處的水晶碎片。
item_trollhide,Troll hide,巨魔皮
item_trollhide_description,A thick and sturdy hide. This is why trolls are so hard to kill.,厚實堅固的皮。這也是巨魔這麼難殺的原因。
item_turnip,Turnip,蕪菁
item_turnip_description,A turnip.,一顆蕪菁。
item_turnipseeds,Turnip seeds,蕪菁種子
item_turnipseeds_description,These can be planted in cultivated soil.,可以種植在翻耕過的土壤上。
item_carrot,Carrot,胡蘿蔔
item_carrot_description,An orange treat.,橙色佳餚。
item_carrotseeds,Carrot seeds,胡蘿蔔種子
item_carrotseeds_description,Plant these if you like carrots...,如果喜歡胡蘿蔔的話，就種吧……
item_witheredbone,Withered bone,枯骨
item_witheredbone_description,"A giant bone, knotted like old wood.",巨大的骸骨，骨節突得像棵老樹。
item_wood,Wood,木材
item_wood_description,Good strong wood to build with.,適用於建造的堅固木材。
item_finewood,Fine wood,優質木材
item_finewood_description,High quality wood for fine carpentry.,用於精細木工的高品質木材。
item_roundlog,Core wood,樹芯木材
item_roundlog_description,Perfect for building log cabins.,建造小木屋的完美選擇。
item_flametal,Flametal,焰金錠
item_flametal_description,"The pure, shimmering core of a meteorite.",純粹、閃爍的隕石核心。
item_flametalore,Flametal ore,焰金礦石
item_flametalore_description,Warm to the touch with glowing veins of strange metal. Needs to be refined in a smelter.,觸感溫熱，閃耀著奇特金屬的紋理。需要放進冶煉爐中精煉。
item_ooze,Ooze,沼泥
item_ooze_description,Rotten and putrid-smelling. Why do you want this?,腐敗發臭。你為什麼想要這個？
item_honey,Honey,蜂蜜
item_honey_description,Sweet and tasty.,香甜味甘。
item_barley,Barley,大麥
item_barley_description,A bundle of barley.,一捆大麥。
item_barleyflour,Barley flour,大麥麵粉
item_barleyflour_description,Great for baking bread.,烤麵包的最佳原料。
item_flax,Flax,亞麻
item_flax_description,Unspun fibers from a flax plant.,亞麻植物的未紡纖維。
item_linenthread,Linen thread,亞麻線
item_linenthread_description,A fine linen thread made out of strong flax filament.,用強韌的亞麻纖維製成的優質亞麻線。
item_bonefragments,Bone fragments,骸骨碎片
item_bonefragments_description,A pile of shattered bones.,一堆破碎的骸骨。
item_wolffang,Wolf fang,狼牙
item_wolffang_description,Still sharp.,依舊尖銳。
item_hardantler,Hard antler,堅硬鹿角
item_hardantler_description,A piece of very hard antler.,一節非常堅硬的鹿角。
item_queenbee,Queen bee,蜂后
item_queenbee_description,The queen of the bees!,蜜蜂的女王！
item_cryptkey,Swamp key,沼澤鑰匙
item_cryptkey_description,"Partly covered in caked mud, it smells foetid.",有的地方沾著結塊的泥巴，聞起來很臭。
item_sausages,Sausages,香腸
item_sausages_description,"Links of savory, smoked meat.",一串飄香的煙燻肉品。
item_wishbone,Wishbone,許願骨
item_wishbone_description,This ancient bone remembers the location of many forgotten things.,這塊古老的骨頭記得許多被遺忘之物的位置。
item_beltstrength,Megingjord,力量腰帶
item_beltstrength_description,Gives the wearer superhuman strength.,能賦予穿戴者超凡的力量。
item_freezegland,Freeze gland,凍結腺體
item_freezegland_description,This mysterious organ keeps a perfect temperature.,這神祕的器官能保持完美的溫度。
item_dragonegg,Dragon egg,龍蛋
item_dragonegg_description,"Far heavier than it looks, with a faint humming sound from within.",比看起來要重得多，裡面還傳出微弱的轟鳴聲。
item_obsidian,Obsidian,黑曜石
item_obsidian_description,Dark volcanic glass.,漆黑的火山玻璃。
item_serpentscale,Serpent scale,海蛟鱗
item_serpentscale_description,The shiny metal-like scale from a sea serpent.,海蛟的閃亮金屬狀鱗片。
item_serpentmeat,Serpent meat,海蛟肉
item_serpentmeat_description,"A slice of sea serpent, smells fishy.",一片海蛟肉，有股魚腥味。
item_serpentmeatcooked,Cooked serpent meat,熟海蛟肉
item_serpentmeatcooked_description,"A cooked slice of sea serpent, smells good.",一片煮熟的海蛟肉，香味四溢。
item_chitin,Chitin,甲殼素
item_chitin_description,A shard of crustacean shell.,甲殼類動物的外殼碎片。
item_dragontear,Dragon tear,龍之淚
item_dragontear_description,"The last frozen tears of a dragon, pulsating with mysterious energy.",龍的最後一滴凍結的眼淚，脈動著神祕的能量。
item_ymirremains,Ymir flesh,尤彌爾的肉
item_ymirremains_description,The earthy remains of the giant Ymir.,巨人尤彌爾的泥土般遺骸。
item_goblintotem,Fuling totem,惡精圖騰像
item_goblintotem_description,Channels the ancient power of Yagluth.,能傳導亞古魯斯的古老力量。
item_blackmetal,Black metal,黑鋼錠
item_blackmetal_description,A heavy bar of dark metal.,沉重的漆黑金屬錠。
item_blackmetalscrap,Black metal scrap,黑鋼廢料
item_blackmetalscrap_description,A twisted hunk of dark metal.,扭曲的漆黑金屬塊。
item_fishingbait,Fishing bait,魚餌
item_fishingbait_description,Common dvergr fishing bait. Fishing rod sold separately.,普通的矮人魚餌。釣竿另售。
item_fishingrod,Fishing rod,釣竿
item_fishingrod_description,Standard issue dvergr fishing rod.,標準的矮人釣竿。
item_needle,Needle,針
item_needle_description,The pointy end of a Deathsquito.,殺人蚊的尖喙。
,,
,,
item_coins,Coins,錢幣
item_coins_description,<color=yellow>Valuable</color>,<color=yellow>貴重物品</color>
item_ruby,Ruby,紅寶石
item_ruby_description,<color=yellow>Valuable</color>,<color=yellow>貴重物品</color>
item_amber,Amber,琥珀
item_amber_description,<color=yellow>Valuable</color>,<color=yellow>貴重物品</color>
item_amberpearl,Amber pearl,琥珀珍珠
item_amberpearl_description,<color=yellow>Valuable</color>,<color=yellow>貴重物品</color>
item_silvernecklace,Silver Necklace,銀項鏈
item_silvernecklace_description,<color=yellow>Valuable</color>,<color=yellow>貴重物品</color>
,,
,,
item_pickable_barley,Barley,大麥
item_pickable_bogiron,Bog iron,沼鐵礦
item_pickable_branch,Branch,樹枝
item_pickable_meteorite,Meteorite,隕石
item_pickable_skeletalremains,Skeletal remains,骷髏遺骸
item_destructible_gucksack,Guck sack,樹膿包
item_pickable_obsidian,Obsidian,黑曜石
,,
,,
customization_beard01,Long 1,長鬚1
customization_beard02,Long 2,長鬚2
customization_beard03,Short 1,短鬚1
customization_beard04,Short 2,短鬚2
customization_beard05,Braided 1,辮鬚1
customization_beard06,Braided 2,辮鬚2
customization_beard07,Short 3,短鬚3
customization_beard08,Thick 1,濃鬚1
customization_beard09,Braided 3,辮鬚3
customization_beard10,Braided 4,辮鬚4
customization_nobeard,No beard,無
,,
,,
customization_hair01,Ponytail 1,馬尾1
customization_hair02,Ponytail 2,馬尾2
customization_hair03,Braided 1,辮髮1
customization_hair04,Ponytail 3,馬尾3
customization_hair05,Short 1,短髮1
customization_hair06,Long 1,長髮1
customization_hair07,Ponytail 4,馬尾4
customization_hair08,Short 2,短髮2
customization_hair09,Side Swept 1,側分1
customization_hair10,Side Swept 2,側分2
customization_hair11,Braided 2,辮髮2
customization_hair12,Braided 3,辮髮3
customization_hair13,Braided 4,辮髮4
customization_hair14,Side Swept 3,側分3
customization_nohair,No hair,光頭
,,
,,
se_burning_start,You are burning,你燒起來了
se_burning_tooltip,You are on fire!,你著火了！
se_smoked_start,You can't breathe in the smoke,你無法在濃煙中呼吸
se_cold_start,You feel cold,你感到寒冷
se_cold_stop,You are getting warmer,你漸漸暖和了
se_cold_repeat,You are cold,你很冷
se_freezing_start,You are freezing,你快凍僵了
se_freezing_stop,You are getting warmer,你漸漸暖和了
se_freezing_repeat,You are freezing,你快凍僵了
se_healthupgrade_stop,You feel stronger,你感到更強壯了
se_staminaupgrade_stop,You feel stronger,你感到更強壯了
se_potion_start,You drink the potion,你喝了藥水
se_shelter_start,You are sheltered,你有遮蔽了
se_shelter_stop,You are exposed,你沒有遮蔽了
se_warm_start,You feel warm,你感到溫暖
se_wet_start,You are wet,你身上濕了
se_wet_stop,You are dry again,你身上乾了
se_wet_repeat,You are wet,你身上濕了
se_encumbered_start,You are carrying too much,你帶得太多了
se_encumbered_repeat,You are carrying too much,你帶得太多了
se_encumbered_tooltip,You are encumbered and cannot run.,你超重了，跑不動。
se_cozy_start,You feel cozy,你感到舒適
se_resting_start,Resting,休息中
se_rested_start,You feel rested,你感到精力充沛
se_rested_stop,You don't feel rested anymore,你不再精力充沛
se_rested_comfort,Comfort,舒適度
se_wishbone_start,You can sense hidden objects,你可以探測到隱藏之物
se_beltstrength_start,You feel stronger,你感到更強壯了
se_beltstrength_tooltip,Increase max carry weight.,負重上限增加。
se_poisonres_name,Poison resistance,抗中毒
se_frostres_name,Frost resistance,抗冰霜
se_frostres_tooltip,You are protected against the cold.,你受到保護，免於寒冷。
se_burning_name,Burning,著火
se_smoked_name,Smoked,濃煙
se_smoked_tooltip,Breathing smoke is unhealthy.,吸入濃煙是不健康的。
se_fire_name,Fire,熱源
se_fire_tooltip,Warm from a cozy fire.,舒適的火溫暖著你。
se_cold_name,Cold,寒冷
se_cold_tooltip,Lower health and stamina regeneration.,生命和耐力回復量降低。
se_coldres_name,Cold resistance,抗寒冷
se_cozy_name,Cozy,舒適
se_encumbered_name,Encumbered,超重
se_freezing_name,Freezing,凍僵
se_freezing_tooltip,"You are freezing, no health regeneration and significant lowered stamina regeneration.",你快凍僵了，生命不會回復，耐力回復量也大幅降低。
se_frost_name,Frost,冰霜
se_frost_tooltip,You suffer from hypothermia.,你遭受失溫之苦。
se_lightning_name,Lightning,閃電
se_lightning_tooltip,Lightning damage.,閃電造成的傷害。
se_healthupgrade_name,Health upgrade,生命升級
se_mead_name,Mead,蜂蜜酒
se_poison_name,Poison,中毒
se_poison_start,You have been poisoned,你中毒了
se_poison_tooltip,Poison damage.,中毒造成的傷害。
se_potion_frostresist_tooltip,You are protected against the cold.,你受到保護，免於寒冷。
se_potion_healthmedium_tooltip,Health over time.,生命會隨時間回復。
se_potion_healthminor_tooltip,Health over time.,生命會隨時間回復。
se_potion_poisonresist_tooltip,You take less damage from poison.,你受到中毒的傷害減少。
se_potion_staminaminor_tooltip,Regenerate stamina fast.,耐力回復速度加快。
se_potion_staminamedium_tooltip,Regenerate stamina fast.,耐力回復速度加快。
se_potion_barleywine_tooltip,You take less damage from burning.,你受到火焰的傷害減少。
se_potion_tasty_tooltip,"Lower health regeneration, but increase stamina regeneration.",生命回復量降低，但耐力回復量提高。
se_healthpotionmedium_name,Health potion,治療藥水
se_healthpotionminor_name,Minor health potion,初級治療藥水
se_staminapotion_name,Stamina potion,耐力藥水
se_rested_name,Rested,精力充沛
se_rested_tooltip,"You feel rested, health and stamina regeneration is higher.",你感到精力充沛，生命和耐力回復量提高。
se_resting_name,Resting,休息
se_resting_tooltip,"You are currently resting, health and stamina regeneration is significantly higher.",你目前正在休息，生命和耐力回復量大幅提高。
se_shelter_name,Shelter,遮蔽
se_shelter_tooltip,You are sheltered from the weather.,你有地方遮風蔽雨。
se_spirit_name,Spirit,靈能
se_spirit_tooltip,Extra damage vs undead.,對不死生物有額外傷害。
se_staminaupgrade_name,Stamina upgrade,耐力升級
se_trollseteffect_name,Sneaky,潛匿
se_trollseteffect_tooltip,Makes you more sneaky.,能讓你更加隱蔽。
se_warm_name,Warm,溫暖
se_warm_tooltip,You are warm.,你很暖和。
se_wet_name,Wet,濕透
se_wet_tooltip,Lowering your health and stamina regeneration.,生命和耐力回復量降低。
se_wishbone_name,Wishbone,許願骨
se_wishbone_tooltip,Helps you find hidden things. Move in the direction the pings get more intense.,能幫助你找到隱藏之物。向探測訊號更強烈的方向移動吧。
se_softdeath_name,No skill drain,技能不會流失
se_softdeath_tooltip,If you die you won't lose any skill points.,如果你死了，不會損失任何技能點。
se_eikthyr_name,Eikthyr,橡神鹿
se_eikthyr_start,You activate the power of Eikthyr.,你發動了橡神鹿的力量。
se_eikthyr_tooltip,Your ability to run and jump is improved.,奔跑和跳躍的能力提升。
se_theelder_name,The Elder,古老樹妖
se_theelder_start,The Elder's power surges through you.,古老樹妖的力量在你全身奔流。
se_theelder_tooltip,Faster wood cutting.,伐木速度加快。
se_bonemass_name,Bonemass,骨泥聚合體
se_bonemass_start,Bonemass spirit lives in you now.,骨泥聚合體的靈魂附在你身上了。
se_bonemass_tooltip,Resistance VS physical damage.,對物理傷害有抗性。
se_moder_name,Moder,亞龍龍母
se_moder_start,Even in death Moder still cries.,即使死了，亞龍龍母仍哀吼著。
se_moder_tooltip,Always tailwind when sailing.,航行時永遠順風。
se_yagluth_name,Yagluth,亞古魯斯
se_yagluth_start,The cosmic powers of Yagluth.,亞古魯斯的宇宙之力。
se_yagluth_tooltip,Resistance VS magic damage and lightning damage.,對魔法傷害和閃電傷害有抗性。
se_health,Health,生命
se_stamina,Stamina,耐力
se_healthregen,Health regen,生命回復量
se_staminaregen,Stamina regen,耐力回復量
se_max_carryweight,Max carry weight,負重上限
se_jumpstamina,Jump stamina usage,跳躍耐力消耗
se_runstamina,Run stamina usage,奔跑耐力消耗
se_harpooned_name,Harpooned,魚叉
se_harpooned_tooltip,You have been harpooned.,被魚叉刺中。
se_noisemod,Noise,聲響
se_sneakmod,Sneak,潛行
se_corpserun_name,Corpse run,屍奔
se_corpserun_tooltip,You can run longer and take significantly less damage from physical attacks.,你可以跑得更久，受到物理攻擊的傷害也大幅減少。
,,
,,
event_wolves_start,You are being hunted...,你正在被獵殺……
event_wolves_end,The hunt is over,獵殺結束了
event_foresttrolls_start,The ground is shaking,地面正在震動
event_foresttrolls_end,The shakes starts to fade,震動開始減弱了
event_surtlings_start,There's a smell of sulfur in the air...,空氣中瀰漫著硫磺味……
event_surtlings_end,The smell is fading,硫磺味正在散去
event_eikthyrarmy_start,Eikthyr rallies the creatures of the forest,橡神鹿召集了林中生物
event_eikthyrarmy_end,The creatures are calming down,生物漸趨平靜
event_gdkingarmy_start,The forest is moving...,森林正在移動……
event_gdkingarmy_end,The forest rests again,森林恢復平靜了
event_bonemassarmy_start,A foul smell from the swamp,沼澤飄來一股惡臭
event_bonemassarmy_end,The smell is gone,惡臭消散了
event_moderarmy_start,A cold wind blows from the mountains,山上吹來一陣寒風
event_moderarmy_end,The cold wind is gone,寒風停息了
event_skeletons_start,Skeleton surprise,骷髏突然冒出
event_skeletons_end,Skeletons are tired of fighting,骷髏戰得筋疲力盡了
event_goblinarmy_start,The horde is attacking,部落正在進攻
event_goblinarmy_end,The horde is retreating,部落正在撤退
event_boss01_start,Eikthyr is awakened,橡神鹿被喚醒了
event_boss01_end,Eikthyr defeated,橡神鹿被擊敗了
event_boss02_start,The Elder is awakened,古老樹妖被喚醒了
event_boss02_end,The Elder defeated,古老樹妖被擊敗了
event_boss03_start,Bonemass is awakened,骨泥聚合體被喚醒了
event_boss03_end,Bonemass defeated,骨泥聚合體被擊敗了
event_boss04_start,Moder is awakened,亞龍龍母被喚醒了
event_boss04_end,Moder defeated,亞龍龍母被擊敗了
event_boss05_start,King Yagluth is awakened,亞古魯斯王被喚醒了
event_boss05_end,King Yagluth defeated,亞古魯斯王被擊敗了
,,
,,
skill_swords,Swords,劍
skill_knives,Knives,短刀
skill_clubs,Clubs,棒錘
skill_polearms,Polearms,長柄武器
skill_spears,Spears,矛
skill_shields,Shields,盾
skill_blocking,Blocking,格擋
skill_axes,Axes,斧
skill_woodcutting,Wood cutting,伐木
skill_bows,Bows,弓
skill_firemagic,Fire magic,火焰魔法
skill_frostmagic,Frost magic,冰霜魔法
skill_unarmed,Fists,拳
skill_pickaxes,Pickaxes,鎬
skill_jump,Jump,跳躍
skill_run,Run,奔跑
skill_sneak,Sneak,潛行
skill_swim,Swim,游泳
skill_woodworking,Woodworking,木工
skill_blacksmithing,Blacksmithing,鍛造
skill_cooking,Cooking,烹飪
,,
,,
skill_swords_description,Damage with swords.,劍的傷害。
skill_knives_description,Damage with knives.,短刀的傷害。
skill_clubs_description,Damage with clubs.,棒錘的傷害。
skill_polearms_description,Damage with polearms.,長柄武器的傷害。
skill_spears_description,Damage with spears.,矛的傷害。
skill_shields_description,not used.,未使用。 
skill_blocking_description,Damage absorbed when blocking with a weapon or shield.,用武器或盾格擋時所吸收的傷害。
skill_axes_description,Damage with axes.,斧的傷害。
skill_woodcutting_description,Axe damage when hitting trees.,伐木時斧的傷害。
skill_bows_description,Damage with bows.,弓的傷害。
skill_firemagic_description,Write something,寫點什麼吧
skill_frostmagic_description,Write something,寫點什麼吧
skill_unarmed_description,Damage when unarmed.,拳的傷害。
skill_pickaxes_description,Damage with pickaxes.,鎬的傷害。
skill_jump_description,Jump height.,跳躍高度。
skill_run_description,Speed and stamina drain when running.,奔跑時的速度和耐力消耗。
skill_sneak_description,Stamina drain and stealthiness when sneaking.,潛行時的耐力消耗和隱蔽性。
skill_swim_description,Stamina drain when swimming.,游泳時的耐力消耗。
,,
,,
ship_holdfast,Hold fast,抓穩
,,
,,
raven_interact,Talk,交談
tutorial_start_topic,Welcome to Valheim,歡迎來到英靈界
tutorial_start_label,Hugin: Tip,胡金：提示
tutorial_start_text,"Start tips: try to interact with things in the environment. Some items like stones, branches and pieces of flint can be collected and used for crafting. 

To open your inventory and crafting screen press $KEY_Inventory.","入門提示：請試著與環境中的物體互動。
某些物品，例如石頭、樹枝、燧石等，
可以採集並用於工藝製作。

要打開背包和製作介面，請按$KEY_Inventory。"
tutorial_stemple1_label,Hugin: Welcome,胡金：歡迎
tutorial_stemple1_topic,"Welcome to the 10th World, warrior",歡迎來到第十世界，戰士
tutorial_stemple1_text,"I am Hugin, sent here to guide you in your travels.

The megaliths surrounding you are the Sacrificial Stones. They represent the Forsaken, which you must slay in order to ascend to Valhalla.","我是胡金，被派來做你旅途的嚮導。

你周圍的這些巨石是獻祭石。
它們代表著放逐者們，
你必須殺了他們才能晉升到英靈殿。"
tutorial_stemple2_label,Hugin: Vegvisirs,胡金：羅盤石
tutorial_stemple2_topic,This stone is a Vegvisir,這塊石頭是羅盤石
tutorial_stemple2_text,"These magical stones were scattered throughout the lands by Odin as signposts pointing toward the ritual grounds of the Forsaken.

If inspected closer, this one will reveal the summoning place of Eikthyr, your <color=yellow>first prey</color>. He is a mighty beast, so you need to properly arm yourself before even attempting to defeat him.","這些魔法石是被奧丁散落在各地的，
作為指向放逐者們儀式場地的路標。

如果仔細觀察，這塊石頭會透露你的<color=yellow>第一個獵物</color>
橡神鹿的召喚地點。他是一頭強大的野獸，
所以在嘗試擊敗他之前，你必須好好武裝自己。"
NOT USED tutorial_stemple3_label,,
NOT USED tutorial_stemple3_text,,
tutorial_stemple4_label,Hugin: Eikthyr defeated,胡金：橡神鹿已被擊敗
tutorial_stemple4_topic,Odin is pleased,奧丁很高興
tutorial_stemple4_text,"You have been granted the power of Eikthyr, use it in times of need.

Your next target dwells in the Black forest. Go there, explore the lands, and uncover their lost treasures and resources.

The Elder awaits!","你被賜予了橡神鹿的力量，請在需要的時候使用。

下一個目標棲身在黑森林。去那裡探索一番，
揭開它們失落的寶藏和資源吧。

古老樹妖在等著你！"
tutorial_death_label,Hugin: Death,胡金：死亡
tutorial_death_topic,You suffered a mortal blow!,你受到了致命一擊！
tutorial_death_text,"Each time you are struck down, you will <color=yellow"">forget a small part of your abilities and drop your belongings</color> at the site of the accident.

If you wish you were home by now I'd recommend <color=yellow"">building a bed</color>, wherever home may be.","每次被擊倒後，你會<color=yellow"">忘記一小部分能力，
並將財物遺留</color>在出事現場。

如果你希望重生在家裡的話，
我建議你在作為家的地方<color=yellow"">建造一張床</color>。"
tutorial_inventory_label,Hugin: Inventory,胡金：背包
tutorial_inventory_topic,Take stock of your inventory,清點你的背包
tutorial_inventory_text,"Most items must be crafted. However, due to your recent departure from Midgard, you will have to recall the true shape of objects. Just pick things up and it will all come back to you, I'm sure.

My lesser brother, Munin, tells me one can fashion a Stone Axe out of <color=yellow>Wood and Stone</color>.","大多數物品都需要手工製作。但由於你剛離開中土界，
導致你必須回想世間萬物的真實樣貌。
我相信只要拾取各種東西，所有記憶都會回來的。

我的弟弟穆寧告訴我，人們可以用<color=yellow>木材和石頭</color>製作石斧。"
tutorial_weight_label,Hugin: Encumberance,胡金：超重
tutorial_weight_topic,You need to lighten your load!,你需要減輕負擔！
tutorial_weight_text,"If you carry too much luggage you will become encumbered, slowing you down and preventing you from regaining your stamina.","如果你帶太多東西就會超重，
拖慢你的腳步，並阻礙你回復耐力。"
tutorial_cold_label,Hugin: Cold,胡金：寒冷
tutorial_cold_topic,Be wary of the weather,注意天氣變化
tutorial_cold_text,"When the temperature drops at night, or if you are wet, you will suffer from being cold. This reduces your stamina regeneration.

Seeking shelter by an open flame is your best option when this happens.","當夜晚溫度下降或濕透時，你會感到寒冷。
這會降低你的耐力回復量。

在這種情況下，在熱源旁避難是你最好的選擇。"
tutorial_hunger_label,Hugin: Hunger,胡金：飢餓
tutorial_hunger_topic,You need sustenance,你需要食物
